customer_id,fname,lname,segment,country,city,state,street,zipcode
1841,Douglas,Knight,Corporate,EE. UU.,Cleveland,OH,4423 Little Mews,44118.0
211,Mary,Smith,Corporate,EE. UU.,Lawrenceville,GA,4778 Misty Bear Port,30043.0
5531,Philip,Bowman,Corporate,EE. UU.,Chicago,IL,2329 Blue Anchor Concession,60634.0
2776,James,Meadows,Corporate,EE. UU.,Las Vegas,NV,8987 Foggy Hill,89103.0
8289,Mary,Smith,Corporate,EE. UU.,Los Angeles,CA,3567 Heather Knoll,90026.0
3157,Mary,Diaz,Corporate,EE. UU.,West Jordan,UT,6819 Dewy View Crest,84084.0
8262,George,Porter,Corporate,EE. UU.,West Orange,NJ,9929 Hidden Berry Campus,7052.0
195,Richard,Smith,Corporate,EE. UU.,Modesto,CA,9363 Dusty Butterfly Extension,95350.0
10130,Joseph,Smith,Corporate,EE. UU.,Arlington,VA,9234 Broad Private,22204.0
5435,Mary,Smith,Corporate,EE. UU.,Lawrenceville,GA,475 Silver Highlands,30044.0
2570,Michael,Smith,Corporate,EE. UU.,Bronx,NY,5723 Stony Valley,10457.0
8489,Mary,French,Corporate,EE. UU.,Gilroy,CA,494 Silent Hills Bank,95020.0
12312,Jessica,Figueroa,Corporate,EE. UU.,Gaithersburg,MD,1757 Hidden Beacon Highway,20878.0
4027,Robert,Blankenship,Corporate,EE. UU.,San Francisco,CA,3265 Velvet Fawn Bend,94122.0
9802,Diane,Hayes,Corporate,EE. UU.,San Diego,CA,1217 Clear Beacon Bay,92113.0
2933,George,Smith,Corporate,EE. UU.,Kailua,HI,1991 Jagged Creek Highway,96734.0
1120,Mary,Grant,Corporate,EE. UU.,Danbury,CT,9166 Dusty Cape,6810.0
5744,Walter,Smith,Corporate,EE. UU.,Corona,NY,6306 Broad Rise Acres,11368.0
4694,Mary,Rivera,Corporate,EE. UU.,Del Rio,TX,8666 Dewy Valley,78840.0
1513,Karen,Smith,Corporate,EE. UU.,North Hills,CA,3271 Sunny Green,91343.0
6639,Mary,Smith,Corporate,EE. UU.,Winnetka,CA,5737 Honey Meadow,91306.0
3130,Dylan,Smith,Corporate,EE. UU.,New Orleans,LA,9717 Fallen Ramp,70122.0
4715,Kenneth,Smith,Corporate,EE. UU.,Plainfield,IL,9800 Honey Oak Mews,60544.0
14682,Aubrey,Byrd,Corporate,EE. UU.,Ontario,CA,6909 Umber Bluff Landing,91764.0
13199,Hannah,Edwards,Corporate,EE. UU.,Chicago,IL,3329 Green Butterfly Pines,60638.0
14143,Jessica,Blankenship,Corporate,EE. UU.,Kaneohe,HI,2089 Dusty Maze,96744.0
13466,Tamara,Garza,Corporate,EE. UU.,Colorado Springs,CO,7559 Quiet Nectar Grounds,80906.0
13249,Elaine,Dixon,Corporate,EE. UU.,San Francisco,CA,7027 High Passage ,94122.0
14393,Carolyn,Chambers,Corporate,EE. UU.,Chicago,IL,3173 Lost Diversion,60638.0
14267,Shannon,Barry,Corporate,EE. UU.,Catonsville,MD,2513 Sleepy Log Grounds,21228.0
13355,Xerxes,Chandler,Corporate,EE. UU.,Cypress,CA,8975 Bright Autoroute ,90630.0
14583,Deborah,Doyle,Corporate,EE. UU.,Salina,KS,8153 Sunny Bluff Grove,67401.0
12993,Abigail,James,Corporate,EE. UU.,Waipahu,HI,9952 Sleepy Treasure Vale,96797.0
13317,Mariko,Humphrey,Corporate,EE. UU.,Memphis,TN,3890 Jagged Apple Dell,38118.0
13316,Gloria,Cline,Corporate,EE. UU.,Marietta,GA,9453 High Concession ,30062.0
13241,Belle,Haynes,Corporate,EE. UU.,Ypsilanti,MI,8279 Sleepy Willow Bay,48197.0
10952,Mary,Suarez,Corporate,EE. UU.,Greeley,CO,4402 Burning Timber Ridge,80631.0
2100,Mary,Smith,Corporate,EE. UU.,Austin,TX,1870 Stony Prairie Bend,78753.0
13734,Joan,Lindsey,Corporate,EE. UU.,San Jose,CA,421 Fallen Byway,95125.0
13554,Chanda,Barrett,Corporate,EE. UU.,Paramount,CA,7640 Honey Apple Route,90723.0
14782,Darryl,Henry,Corporate,EE. UU.,Mesquite,TX,4106 Burning Oak Carrefour,75150.0
13926,Iona,Sexton,Corporate,EE. UU.,Portland,OR,2770 Hidden Villas,97206.0
12772,Skyler,Bernard,Corporate,EE. UU.,New York,NY,6146 Dewy Jetty ,10029.0
5696,Mary,Rogers,Corporate,EE. UU.,Philadelphia,PA,6084 Noble Panda Landing,19131.0
12767,Zenaida,Thornton,Corporate,EE. UU.,Tempe,AZ,3304 Heather Pioneer Vista,85281.0
13776,Sybil,Gillespie,Corporate,EE. UU.,West Chester,PA,4828 Middle Villas,19382.0
13686,Fatima,Nixon,Corporate,EE. UU.,New Bedford,MA,9725 Cotton Forest,2740.0
14773,Calista,Fuentes,Corporate,EE. UU.,El Paso,TX,3032 Dusty Loop,79924.0
7869,Grace,Gonzales,Corporate,EE. UU.,Sumner,WA,5003 Cozy Leaf Alley,98390.0
7450,Mary,Robertson,Corporate,EE. UU.,Pharr,TX,2035 Lazy Diversion,78577.0
1122,Joan,Alexander,Corporate,EE. UU.,Pico Rivera,CA,1658 Rustic Elk Lane,90660.0
1986,Mary,Smith,Corporate,EE. UU.,Phoenix,AZ,896 Thunder Knoll,85022.0
8079,Mary,Burnett,Corporate,EE. UU.,Spring Valley,NY,4546 Crystal Spring Trail,10977.0
1713,Mary,Gardner,Corporate,EE. UU.,Frankfort,KY,6540 Cinder Trail,40601.0
3637,Mary,Wu,Corporate,EE. UU.,Bronx,NY,7446 Rocky Lookout,10460.0
2455,Mary,Love,Corporate,EE. UU.,Carol Stream,IL,2128 Amber Embers Thicket,60188.0
7961,Mary,Kerr,Corporate,EE. UU.,Miami,FL,3185 Old Corners,33155.0
1392,Mary,Hardy,Corporate,EE. UU.,Amarillo,TX,941 Thunder Branch Heights,79109.0
6290,Mary,Smith,Corporate,EE. UU.,Ontario,CA,4028 Jagged Quay,91761.0
7277,Justin,Moore,Corporate,EE. UU.,Littleton,CO,7002 Blue Place,80126.0
12440,Joanha,Mirkckociv,Corporate,EE. UU.,San Marcos,CA,8324 Little Common ,92069.0
12862,Geraldine,Weaver,Corporate,EE. UU.,Endicott,NY,57 High Villas ,13760.0
14989,Neve,Crosby,Corporate,EE. UU.,Ontario,CA,4720 Noble Hills Wynd,91764.0
12908,Odessa,Warner,Corporate,EE. UU.,Bellflower,CA,3032 Green Glen ,90706.0
14077,Amy,Robinson,Corporate,EE. UU.,Aurora,CO,2236 Pleasant Route,80015.0
12994,Tatyana,Hale,Corporate,EE. UU.,Carlisle,PA,4927 Dewy Farms ,17013.0
8356,Mary,Bailey,Corporate,EE. UU.,New York,NY,8771 Middle Quail Heath,10028.0
7149,Billy,Weeks,Corporate,EE. UU.,Cleveland,OH,3499 Golden Ridge,44130.0
1164,Mary,Hahn,Corporate,EE. UU.,Elyria,OH,7073 Burning Rise,44035.0
13830,Basia,Powell,Corporate,EE. UU.,North Las Vegas,NV,9084 Dusty Elk Island,89030.0
8886,Aaron,Deleon,Corporate,EE. UU.,Brandon,FL,586 Silver Branch Ledge,33511.0
12592,Leandra,Jefferson,Corporate,EE. UU.,Los Angeles,CA,2291 Thunder Leaf Corners,90001.0
8547,Melissa,Cunningham,Corporate,EE. UU.,Pompano Beach,FL,1065 Iron Lake Island,33064.0
11323,Mary,Moore,Corporate,EE. UU.,Hanford,CA,1585 Jagged Fawn Heights,93230.0
6504,Mary,Herman,Corporate,EE. UU.,Jacksonville,FL,5078 Foggy Panda Highlands,32225.0
5156,Stephen,Smith,Corporate,EE. UU.,Troy,MI,7831 Rustic Panda Front,48098.0
11280,James,Snyder,Corporate,EE. UU.,North Hollywood,CA,6316 Quiet Pines,91605.0
5852,Mary,Harris,Corporate,EE. UU.,Las Vegas,NV,556 Cozy Maze,89101.0
2930,Ronald,Petty,Corporate,EE. UU.,Perth Amboy,NJ,157 Sunny Highlands,8861.0
4310,Andrew,Smith,Corporate,EE. UU.,Modesto,CA,4062 Clear Pond Circuit,95351.0
790,Martha,Robinson,Corporate,EE. UU.,Honolulu,HI,5652 Thunder Crossing,96817.0
5045,Nathan,Stevens,Corporate,EE. UU.,Antioch,TN,961 Honey Plaza,37013.0
6433,Mary,Smith,Corporate,EE. UU.,Irvington,NJ,1221 Cinder Pines,7111.0
9406,Mary,Jones,Corporate,EE. UU.,Chicago,IL,8187 Merry Pony Field,60660.0
11971,Donald,Klein,Corporate,EE. UU.,Bensalem,PA,4940 Velvet Timber Cape,19020.0
9128,Robert,Smith,Corporate,EE. UU.,San Diego,CA,8773 Dewy Blossom Line,92129.0
7065,Mary,Watson,Corporate,EE. UU.,Olathe,KS,8791 Cozy Passage,66062.0
9937,Mary,Atkins,Corporate,EE. UU.,West Covina,CA,8766 Easy Leaf Knoll,91790.0
4743,Mary,Smith,Corporate,EE. UU.,Washington,DC,7111 Cotton Blossom Estates,20009.0
956,Karen,Smith,Corporate,EE. UU.,Bronx,NY,5407 Hazy Hills Point,10473.0
3461,Jose,Smith,Corporate,EE. UU.,Miami,FL,2616 Green View Gate,33175.0
18165,Chastity,Crawford,Corporate,EE. UU.,Houston,TX,1513 Merry Heath,77093.0
18138,Kevyn,Christian,Corporate,EE. UU.,Houston,TX,577 Rustic Nectar Row,77083.0
19139,Yetta,Morton,Corporate,EE. UU.,Baltimore,MD,5372 Silent Treasure Byway,21218.0
19245,Indira,Webster,Corporate,EE. UU.,Miami,FL,1927 Harvest Lane,33175.0
16496,Quintessa,Cochran,Corporate,EE. UU.,Greenville,NC,1658 Emerald Pony Green,27858.0
16494,Brynn,Ruiz,Corporate,EE. UU.,San Jose,CA,4105 Fallen Goose Port,95124.0
16438,Rachel,Farley,Corporate,EE. UU.,Columbus,GA,4320 Iron Highlands,31907.0
16595,Sylvia,Franklin,Corporate,EE. UU.,Laredo,TX,6842 Clear Brook Jetty,78040.0
18756,Cassady,Todd,Corporate,EE. UU.,Simi Valley,CA,4311 Old Edge,93063.0
18852,Clementine,Lowe,Corporate,EE. UU.,West Jordan,UT,1134 Blue Brook End,84084.0
15868,Tana,Pickett,Corporate,EE. UU.,Rego Park,NY,430 Little Beach,11374.0
18832,Leandra,Bishop,Corporate,EE. UU.,Miami,FL,9505 Fallen River Cove,33157.0
11038,Arthur,Smith,Corporate,EE. UU.,Newark,NJ,9765 Quaking Turnabout,7104.0
5880,Jennifer,Kerr,Corporate,EE. UU.,Santa Clara,CA,7589 Honey Fawn Crossing,95051.0
18445,Tashya,Travis,Corporate,EE. UU.,Daly City,CA,3948 Shady Campus,94015.0
18300,Stella,Sellers,Corporate,EE. UU.,National City,CA,5131 Grand Dale Ramp,91950.0
17645,Lynn,Mullins,Corporate,EE. UU.,Garden Grove,CA,9089 Round Willow Route,92843.0
17428,Jael,Mckenzie,Corporate,EE. UU.,Dorchester Center,MA,3374 Gentle Elk Centre,2124.0
17264,Pearl,Harvey,Corporate,EE. UU.,Chicago,IL,7731 Heather Mall,60640.0
106,Lauren,Freeman,Corporate,EE. UU.,Napa,CA,2783 Foggy Mews,94558.0
20633,Maite,Hendricks,Corporate,EE. UU.,Sacramento,CA,2534 Umber Landing,95823.0
18452,Nevada,Mccoy,Corporate,EE. UU.,Atlanta,GA,2649 Pleasant Campus,30318.0
20560,Dana,Cardenas,Corporate,EE. UU.,Sacramento,CA,6473 Bright Expressway,95828.0
8458,Carol,Smith,Corporate,EE. UU.,Apex,NC,3567 Merry Trace,27502.0
18449,Lunea,Padilla,Corporate,EE. UU.,Flushing,NY,5103 Burning Embers Green,11355.0
17724,Eden,Ortega,Corporate,EE. UU.,Philadelphia,PA,5346 Clear Hills Way,19144.0
17741,Carissa,Hanson,Corporate,EE. UU.,Bronx,NY,2734 Dusty Blossom Road,10460.0
18677,Lareina,Workman,Corporate,EE. UU.,Cumberland,MD,4197 Lazy Diversion,21502.0
15652,Constance,Mcclure,Corporate,EE. UU.,Newark,NJ,1356 Bright Lagoon Trail,7105.0
15471,Melinda,Holman,Corporate,EE. UU.,Glenview,IL,1865 Bright Dale Walk,60025.0
15306,Orli,Mcintosh,Corporate,EE. UU.,El Paso,TX,7007 Golden Edge,79936.0
9828,Mary,Smith,Corporate,EE. UU.,North Richland Hills,TX,454 Velvet Gate Park,76180.0
6597,Albert,Smith,Corporate,EE. UU.,Wheaton,IL,7811 Red Embers Road,60187.0
20296,Amber,Barber,Corporate,EE. UU.,North Hollywood,CA,2262 Gentle Island Vista,91606.0
16348,Hollee,Mckinney,Corporate,EE. UU.,South Ozone Park,NY,5616 Little Lagoon Street,11420.0
16222,Holly,Hayes,Corporate,EE. UU.,Irving,TX,8832 Quiet Manor,75061.0
16221,Nora,Whitehead,Corporate,EE. UU.,Las Vegas,NV,550 Easy Close,89110.0
15190,Eden,Mckee,Corporate,EE. UU.,Vacaville,CA,7469 Misty Log Estates,95687.0
20110,Jade,House,Corporate,EE. UU.,Carlisle,PA,4927 Dewy Farms,17013.0
19875,Jolene,Lara,Corporate,EE. UU.,New York,NY,3758 Sunny Mall,10025.0
16107,Blythe,Spencer,Corporate,EE. UU.,Mentor,OH,1430 Gentle Grove Glade,44060.0
16177,Susan,Harding,Corporate,EE. UU.,Elyria,OH,3847 Wishing Front,44035.0
17144,Willow,Mccarty,Corporate,EE. UU.,Los Angeles,CA,6889 Velvet Impasse,90024.0
18936,Keelie,Harper,Corporate,EE. UU.,Tucson,AZ,8297 Golden Green,85719.0
18636,Lesley,Slater,Corporate,EE. UU.,New York,NY,2319 Fallen Impasse,10033.0
17143,Katelyn,Mills,Corporate,EE. UU.,Harvey,IL,5902 Silver Embers Diversion,60426.0
20302,Whitney,Franks,Corporate,EE. UU.,Chicago,IL,2638 Amber Oak Grounds,60628.0
20050,Gemma,Morrison,Corporate,EE. UU.,Chicago,IL,3829 Gentle Beacon Meadow,60617.0
20355,Aimee,Cotton,Corporate,EE. UU.,Miami,FL,1557 Harvest Pond Canyon,33177.0
16353,Astra,Goff,Corporate,EE. UU.,Eugene,OR,3520 Hazy Inlet,97405.0
20046,Rhonda,Love,Corporate,EE. UU.,Greeley,CO,7168 Indian Circuit,80631.0
19199,Margaret,Robertson,Corporate,EE. UU.,Elgin,IL,5497 Wishing Bank,60120.0
20462,Martina,Nielsen,Corporate,EE. UU.,Hilliard,OH,4616 Thunder View Link,43026.0
17665,Paula,Bowman,Corporate,EE. UU.,Baytown,TX,7596 Emerald Common,77520.0
18890,Olga,Mooney,Corporate,EE. UU.,San Antonio,TX,9724 Indian Trail,78250.0
17480,Victoria,Campbell,Corporate,EE. UU.,Newark,DE,4063 Little Creek Court,19702.0
11268,Cynthia,Jenkins,Corporate,EE. UU.,Colorado Springs,CO,3663 Umber Cloud Arbor,80906.0
4749,Michelle,Terry,Corporate,EE. UU.,Plano,TX,8094 Blue Path,75023.0
18638,Christine,Roman,Corporate,EE. UU.,Brooklyn,NY,1014 Colonial Cider Terrace,11212.0
19996,Morgan,Harrington,Corporate,EE. UU.,Sunnyvale,CA,2638 Blue Rise Hollow,94086.0
15272,Jane,Kramer,Corporate,EE. UU.,Chapel Hill,NC,7417 Stony Barn Heath,27514.0
1093,Julia,Bowers,Corporate,EE. UU.,Pomona,CA,1777 Old Willow Stead,91766.0
3669,Mary,Soto,Corporate,EE. UU.,San Bernardino,CA,4868 Tawny Park,92410.0
5278,Raymond,Kennedy,Corporate,EE. UU.,Westminster,CA,8110 Broad Passage,92683.0
7976,Mary,Smith,Corporate,EE. UU.,East Brunswick,NJ,9670 Indian Rabbit Glade,8816.0
2557,Mary,Bradshaw,Corporate,EE. UU.,Detroit,MI,8547 Misty Carrefour,48228.0
7526,Mary,Kim,Corporate,EE. UU.,Jacksonville,FL,6901 Lazy Plaza,32244.0
9229,Mary,Hernandez,Corporate,EE. UU.,Van Nuys,CA,9391 Little Leaf Ramp,91406.0
3791,Mary,Smith,Corporate,EE. UU.,Levittown,NY,7596 Silent Mews,11756.0
11960,Ryan,Allen,Corporate,EE. UU.,Chesapeake,VA,3151 Rocky Gate Limits,23322.0
11707,Carol,Schwartz,Corporate,EE. UU.,Davis,CA,9695 Bright Path,95616.0
444,Walter,Lambert,Corporate,EE. UU.,Sunnyvale,CA,2638 Blue Rise Hollow,94086.0
5336,Mary,Smith,Corporate,EE. UU.,Lutz,FL,6461 Blue Pines,33549.0
11953,Willie,Galvan,Corporate,EE. UU.,Mission,TX,2643 Tawny By-pass,78572.0
3300,Mary,Simpson,Corporate,EE. UU.,Hendersonville,TN,2293 Thunder Vale,37075.0
2460,David,Larsen,Corporate,EE. UU.,San Pablo,CA,7381 Cozy Horse Path,94806.0
3917,Terry,David,Corporate,EE. UU.,Eugene,OR,3520 Hazy Inlet,97405.0
4834,Shirley,Miller,Corporate,EE. UU.,Detroit,MI,4767 Red Thicket,48219.0
2883,Christine,Smith,Corporate,EE. UU.,Sheboygan,WI,1 Crystal Gate,53081.0
11120,Mary,Smith,Corporate,EE. UU.,Saint Louis,MO,4534 Silver Limits,63116.0
1221,Mary,Smith,Corporate,EE. UU.,Aurora,CO,830 Hidden Lake Quay,80011.0
1610,Mary,Le,Corporate,EE. UU.,El Monte,CA,568 Broad Brook Common,91732.0
1953,Maria,Ortiz,Corporate,EE. UU.,Potomac,MD,8842 Indian View Corners,20854.0
7372,Kenneth,King,Corporate,EE. UU.,Marion,OH,3076 Iron By-pass,43302.0
12122,Mary,Smith,Corporate,EE. UU.,Cleveland,OH,3922 Easy Manor,44109.0
5524,Mark,Gamble,Corporate,EE. UU.,Brooklyn,NY,2690 Blue Cloud By-pass,11206.0
7608,Diana,Moyer,Corporate,EE. UU.,El Cajon,CA,2831 Rustic Dale,92021.0
10285,Jason,Smith,Corporate,EE. UU.,Ontario,CA,7945 Wishing Bear Drive,91764.0
1522,Mary,Yates,Corporate,EE. UU.,Stamford,CT,712 Noble Road,6902.0
6934,Mary,Ellis,Corporate,EE. UU.,Middletown,OH,379 Dusty Autoroute,45044.0
2896,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,259 Sunny Passage,725.0
11109,William,Smith,Corporate,Puerto Rico,Caguas,PR,5657 Lost Expressway,725.0
7028,Elizabeth,Edwards,Corporate,Puerto Rico,Caguas,PR,2692 Cozy Autumn Extension,725.0
1844,Teresa,Smith,Corporate,Puerto Rico,Caguas,PR,9780 Crystal Chase,725.0
1981,Betty,Romero,Corporate,Puerto Rico,Caguas,PR,7694 Burning Towers,725.0
17606,Clare,Sutton,Corporate,Puerto Rico,Caguas,PR,1792 High By-pass,725.0
18948,Briar,Graves,Corporate,Puerto Rico,Caguas,PR,8399 Lazy Anchor Boulevard,725.0
19019,Deanna,Glenn,Corporate,Puerto Rico,Caguas,PR,3225 Dusty Autumn Meadow,725.0
19790,Stacey,Suarez,Corporate,Puerto Rico,Caguas,PR,7760 Golden Limits,725.0
16255,Cally,Barlow,Corporate,Puerto Rico,Caguas,PR,5452 Jagged Green,725.0
19966,Brenna,Berger,Corporate,Puerto Rico,Caguas,PR,9832 Umber Beacon Vale,725.0
17166,Claire,Hardin,Corporate,Puerto Rico,Caguas,PR,1116 Hazy Path,725.0
19999,Sharon,Ewing,Corporate,Puerto Rico,Caguas,PR,6316 Wishing Rise,725.0
19853,Jaime,Mcneil,Corporate,Puerto Rico,Caguas,PR,6956 Misty Anchor Close,725.0
20284,Ila,Bradley,Corporate,Puerto Rico,Caguas,PR,5193 Amber Cider Path,725.0
20281,Hyacinth,Aguirre,Corporate,Puerto Rico,Caguas,PR,3765 Fallen Branch Round,725.0
1128,Mary,Chung,Corporate,Puerto Rico,Caguas,PR,6296 Misty Goose Avenue,725.0
2560,Mary,Gilmore,Corporate,Puerto Rico,Caguas,PR,6316 Quiet Pines,725.0
637,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,9879 Lazy Horse Mall ,725.0
9260,Joyce,Smith,Corporate,Puerto Rico,Caguas,PR,2385 Lost Zephyr Green,725.0
11560,Walter,Walton,Corporate,Puerto Rico,Caguas,PR,7614 Middle Wood,725.0
297,Catherine,Smith,Corporate,Puerto Rico,Caguas,PR,3176 Colonial Quay,725.0
5985,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,8792 Crystal Sky Hollow,725.0
6971,Shirley,Smith,Corporate,Puerto Rico,Caguas,PR,5736 Silver Mountain Passage,725.0
11474,Willie,Greene,Corporate,Puerto Rico,Caguas,PR,2943 Grand Embers Landing,725.0
7821,Willie,Smith,Corporate,Puerto Rico,Caguas,PR,8509 Velvet Butterfly Manor,725.0
5201,Michelle,Keith,Corporate,Puerto Rico,Caguas,PR,8189 Clear Key,725.0
7533,Beverly,Cantrell,Corporate,Puerto Rico,Caguas,PR,1284 High Apple Highlands,725.0
9006,Brenda,Smith,Corporate,Puerto Rico,Caguas,PR,1027 Blue Port,725.0
7017,Mary,Ewing,Corporate,Puerto Rico,Caguas,PR,3137 Harvest Branch Road,725.0
4699,William,Smith,Corporate,Puerto Rico,Caguas,PR,660 Harvest Bay,725.0
1016,Mary,Wilson,Corporate,Puerto Rico,Caguas,PR,4136 Emerald Key,725.0
11610,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,3099 Blue Spring Glen,725.0
3132,Mary,Gutierrez,Corporate,Puerto Rico,Caguas,PR,3444 Jagged Brook Mall ,725.0
4197,George,Smith,Corporate,Puerto Rico,Caguas,PR,5514 Fallen Round,725.0
8719,John,Smith,Corporate,Puerto Rico,Caguas,PR,8428 Easy Townline,725.0
8479,William,Smith,Corporate,Puerto Rico,Caguas,PR,3567 Merry Trace,725.0
2101,Patrick,Lopez,Corporate,Puerto Rico,Caguas,PR,2863 Crystal Barn End,725.0
1143,Mary,Woods,Corporate,Puerto Rico,Caguas,PR,9216 Tawny Berry Point,725.0
5207,Catherine,Erickson,Corporate,Puerto Rico,Caguas,PR,5840 Pleasant Link,725.0
6709,Pamela,Smith,Corporate,Puerto Rico,Caguas,PR,6025 Cotton Pond Farm,725.0
11515,Mary,Proctor,Corporate,Puerto Rico,Caguas,PR,4566 Clear Willow Pike,725.0
7256,Mary,Cross,Corporate,Puerto Rico,Caguas,PR,2121 Middle Log Jetty,725.0
1550,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,5768 Jagged Zephyr Port,725.0
9883,Michelle,Waters,Corporate,Puerto Rico,Caguas,PR,4868 High Diversion,725.0
1954,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,7368 Colonial Range,725.0
1637,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,8950 Broad Rabbit Valley,725.0
5881,Dorothy,Smith,Corporate,Puerto Rico,Caguas,PR,2089 Easy Heath,725.0
9739,Sara,Rich,Corporate,Puerto Rico,Caguas,PR,6884 Honey Byway,725.0
2909,Sarah,Snyder,Corporate,Puerto Rico,Caguas,PR,4379 Honey Private,725.0
5628,Zachary,Holt,Corporate,Puerto Rico,Caguas,PR,4761 Amber Rabbit Path,725.0
11773,Alexander,Santos,Corporate,Puerto Rico,Caguas,PR,8435 Green Route,725.0
7508,Theresa,Atkins,Corporate,Puerto Rico,Caguas,PR,5406 Rocky Cloud Common,725.0
11818,John,Perry,Corporate,Puerto Rico,Caguas,PR,4498 Velvet Treasure Link,725.0
9549,Mary,Byrd,Corporate,Puerto Rico,Caguas,PR,2744 Quiet Cider Lane,725.0
4724,Mary,Nelson,Corporate,Puerto Rico,Caguas,PR,8399 Lazy Anchor Boulevard,725.0
4482,Randy,Elliott,Corporate,Puerto Rico,Caguas,PR,5436 Grand Hickory Farm,725.0
11414,Mary,Maxwell,Corporate,Puerto Rico,Caguas,PR,8860 Old Road,725.0
1966,Gregory,Dunn,Corporate,Puerto Rico,Guayama,PR,2636 Indian Expressway,784.0
1023,William,Morgan,Corporate,Puerto Rico,Caguas,PR,3632 Emerald Robin Glen,725.0
3191,Kathleen,Tate,Corporate,Puerto Rico,Caguas,PR,3510 Red Deer Link,725.0
2598,Brittany,Meyer,Corporate,Puerto Rico,Caguas,PR,7762 Rocky Carrefour,725.0
2623,Olivia,Smith,Corporate,Puerto Rico,Caguas,PR,8324 Little Common,725.0
1011,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,810 Jagged Pointe,725.0
7557,Mary,Hull,Corporate,Puerto Rico,Caguas,PR,7122 Pleasant Port,725.0
5165,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,9089 Green Berry Key,725.0
10038,Julie,Smith,Corporate,Puerto Rico,Caguas,PR,7441 Cozy Autumn Trace,725.0
5722,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,3032 Stony Front,725.0
9215,William,Robbins,Corporate,Puerto Rico,Caguas,PR,3772 Cotton Barn Stead,725.0
3119,Shirley,Hinton,Corporate,Puerto Rico,Caguas,PR,1927 Harvest Lane,725.0
225,Megan,Watson,Corporate,Puerto Rico,Caguas,PR,732 Honey Harbour,725.0
1815,Russell,Smith,Corporate,Puerto Rico,Caguas,PR,1875 Bright Ledge,725.0
11564,Mary,Hall,Corporate,Puerto Rico,Caguas,PR,5603 Silver Beacon Cove,725.0
8158,Donald,Pugh,Corporate,Puerto Rico,Caguas,PR,2649 Harvest Drive,725.0
7371,Mark,Smith,Corporate,Puerto Rico,Caguas,PR,3874 Broad Byway,725.0
7172,Louis,Smith,Corporate,Puerto Rico,Bayamon,PR,7732 Rustic Thicket,957.0
9979,Mary,Smith,Corporate,Puerto Rico,Mayaguez,PR,1439 Lazy Stead,680.0
8041,Carol,Ball,Corporate,Puerto Rico,Caguas,PR,9795 Indian Wagon  Mall ,725.0
3429,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,8799 Quaking Arbor,725.0
2920,Mary,Ayers,Corporate,Puerto Rico,Caguas,PR,6396 Honey Prairie Bay,725.0
5982,Sharon,Smith,Corporate,Puerto Rico,Caguas,PR,7072 Noble Bear Gate,725.0
9226,Grace,Davis,Corporate,Puerto Rico,Caguas,PR,5496 Cotton Dell,725.0
3129,Mary,Morton,Corporate,Puerto Rico,Caguas,PR,2704 Shady Willow Villas,725.0
2146,Mary,Hall,Corporate,Puerto Rico,Caguas,PR,4096 Green Cove,725.0
8613,Mary,Kirk,Corporate,Puerto Rico,Caguas,PR,5455 Hidden Cloud Carrefour,725.0
4138,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,7797 Rustic Shadow Abbey,725.0
2203,Evelyn,Davenport,Corporate,Puerto Rico,Caguas,PR,9922 Umber Promenade,725.0
11642,James,Smith,Corporate,Puerto Rico,Caguas,PR,7790 Rocky Pine Bank,725.0
10211,Jeffrey,Smith,Corporate,Puerto Rico,Caguas,PR,3865 Wishing Hill,725.0
7440,James,French,Corporate,Puerto Rico,Caguas,PR,7919 Golden Berry Point,725.0
5874,Mary,Smith,Corporate,Puerto Rico,Trujillo Alto,PR,3849 Umber Forest End,976.0
4071,William,Smith,Corporate,Puerto Rico,Caguas,PR,6867 Honey Heights,725.0
2785,Frances,Lawrence,Corporate,Puerto Rico,Caguas,PR,6223 Cotton Forest Estates,725.0
3834,Denise,Ritter,Corporate,Puerto Rico,Caguas,PR,8172 Gentle Elk Beach,725.0
12138,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,5149 Dusty Pony Common,725.0
109,Mary,Thompson,Corporate,Puerto Rico,Caguas,PR,8662 Clear Nectar Mall ,725.0
8110,Catherine,Smith,Corporate,Puerto Rico,Caguas,PR,2743 Hidden Blossom Square,725.0
255,Mary,Smith,Corporate,Puerto Rico,Caguas,PR,68 Foggy Timber Walk,725.0
8304,Mary,Mills,Corporate,Puerto Rico,Carolina,PR,6138 Harvest Woods,983.0
6239,Karen,Mcdonald,Corporate,Puerto Rico,Juana Diaz,PR,7231 Silent Square,795.0
11472,Nicole,Case,Corporate,Puerto Rico,Caguas,PR,2476 Grand Leaf Townline,725.0
